Ticker,Name,Sector,Industry,Universe,Volume,AverageVolume10days,MACDV_12_26_9,MACDV_H_12_26_9,MACDV_H_12_26_9_TrendUp,MACDV_50_200,OTT Uptrend,OTT Ratio,ATR_20,Signal,USI,USI Diff,USI crossed zero,Num shares,Close
BA,Boeing,Industrials,Aerospace & Defense,S&P 500,10547900,8766140.0,-33.36115416272539,5.458650732448909,False,304.8962287620993,False,0.98324694406774,5.459099539094768,None,-0.10662889290514106,-0.021002429743084333,False,18,210.72999572753906
DUK,Duke Energy,Utilities,Electric Utilities,S&P 500,2954900,2817070.0,59.45338731569617,23.122005378096425,False,303.57992688914123,True,1.0221495162459608,1.6602698551195132,Enter-Rallying,0.21507155355733323,0.030763419345871484,False,60,127.0199966430664
COIN,Coinbase,Financials,Financial Exchanges & Data,S&P 500,17085700,10588010.0,88.52131948503059,17.752760249144714,False,303.287685260448,True,1.0326657687513494,17.218282310490505,None,0.40697792110324144,-0.04978353719261186,False,5,357.010009765625
WTW,Willis Towers Watson,Financials,Insurance Brokers,S&P 500,442100,502620.0,56.47695798948941,-16.303082010316373,False,303.14124270540833,True,1.019250956456353,5.6348093261866525,None,0.16573324665503963,-0.10829660766595994,False,17,336.989990234375
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,S&P 500,1199400,971800.0,29.39283987286661,-21.80530112300704,False,302.74914883351005,True,1.018834829876546,4.822929434538063,None,0.1269512686010998,-0.12293567119008084,False,20,270.1199951171875
USFD,US Foods,Consumer Staples,Food Distributors,S&P 400,1378900,1803320.0,-55.44849844663652,-7.291521284816142,False,301.53411236556207,False,0.9803215854667912,1.3836088949578256,None,-0.3192794042707188,-0.012098729650633244,False,72,75.16000366210938
UFCS,"United Fire Group, Inc.",Financials,Property & Casualty Insurance,S&P 600,116100,104270.0,2.8105246888610402,-8.121795742972427,False,301.0638914614188,True,1.018855822831196,0.7101246245856773,None,-0.008447066431022837,-0.022442852675730852,False,140,30.459999084472656
SO,Southern Company,Utilities,Electric Utilities,S&P 500,5296400,5415700.0,89.8688371845326,32.59496405405002,False,300.325860772048,True,1.0248595585917606,1.213407984552101,None,0.3715156408378008,0.05172236594279922,False,82,98.29000091552734
MDT,Medtronic,Health Care,Health Care Equipment,S&P 500,6586300,7199230.0,58.31083795421262,-0.42868228608902115,False,298.861331988247,True,1.0207713056635788,1.794041494558336,None,0.25337609808348804,-0.06622557356464975,False,55,95.44999694824219
MKSI,MKS Instruments,Information Technology,Semiconductor Materials & Equipment,S&P 400,1546800,1186880.0,104.67904791063931,-31.32856697733591,False,297.4501461315472,True,1.0248570346200794,5.313962272818692,None,0.2750179967416028,-0.11287427647431408,False,18,121.26000213623047
NHC,"National Healthcare, Corp.",Health Care,Health Care Facilities,S&P 600,135900,68650.0,51.34065364480167,-31.63440510607213,False,297.1793885008386,True,1.0214866134894083,3.329642448007095,None,0.06641652746574206,-0.027187486681724465,False,30,117.43000030517578
DTE,DTE Energy,Utilities,Multi-Utilities,S&P 500,1014200,1038450.0,65.96819326365537,6.898539451548579,False,296.6046003369712,True,1.0192779136949501,1.934477745538837,None,0.2649253001162894,-0.028579601302184676,False,51,140.4499969482422
ETN,Eaton Corporation,Industrials,Electrical Components & Equipment,S&P 500,2164000,1824190.0,39.2318756143721,-5.779038138266053,False,295.67557224853414,True,1.0183645038554414,9.657612539587358,None,0.12145037296022351,-0.024235120070121602,False,10,369.0799865722656
ADAM,"Adamas Trust, Inc.",Real Estate,Mortgage REITs,S&P 600,532100,554720.0,-14.559728337483547,-20.334661505821472,True,294.4509549454442,True,1.0190564631552117,0.1612401690461836,None,-0.15982998154710068,-0.018910044461344394,False,620,6.800000190734863
KEY,KeyCorp,Financials,Regional Banks,S&P 500,23313100,26694810.0,-46.484754348450394,-36.94447264830829,False,294.12191152602605,True,1.0076508774766413,0.4263744268061046,None,-0.4314071168814145,-0.09798531194933097,False,234,17.200000762939453
FNB,FNB Corporation,Financials,Regional Banks,S&P 400,13794600,11085280.0,-17.293153625407854,-24.30519868855493,False,293.50039605103865,True,1.0156321262920247,0.35172661214691475,None,-0.1504080328267237,-0.11489324769419045,False,284,15.260000228881836
PNC,PNC Financial Services,Financials,Diversified Banks,S&P 500,2208800,1633750.0,-75.47531609759855,-51.65493148748429,False,292.81456624630766,False,0.9952326842083152,3.9677367558692525,None,-0.5639098223625596,-0.08058764430929943,False,25,183.9499969482422
MMM,3M,Industrials,Industrial Conglomerates,S&P 500,3504400,2431640.0,-10.81158457941806,-17.857786734649395,False,292.25182563485225,True,1.01752855217134,3.419778359146883,None,-0.09197231683570915,-0.08979887564807733,False,29,148.75
F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,S&P 500,84460100,88116290.0,19.02314546104898,-29.21667518916426,False,290.3961330848988,True,1.0168069127218693,0.3049631379835808,None,-0.027457315829254002,-0.15398773486585066,False,327,11.40999984741211
VTR,Ventas,Real Estate,Health Care REITs,S&P 500,1745800,2508740.0,19.120764340516757,-15.10462926610412,False,289.2781259023604,True,1.0186821707019258,1.048955803984935,None,-0.031200526150790893,-0.07015831336451556,False,95,67.7300033569336
WOR,Worthington Enterprises,Industrials,Building Products,S&P 600,192300,267530.0,-125.6210618021306,1.617833793809254,True,288.1065176742063,False,0.9805776172416777,1.5924133344103437,None,-0.3494389159249783,0.007725858978476052,False,62,55.040000915527344
OLLI,Ollie's Bargain Outlet,Consumer Discretionary,Broadline Retail,S&P 400,899700,1176350.0,-44.75632991166962,-17.804415228367795,False,287.7489589738305,True,1.0036394963363415,4.218994927605525,None,-0.24831297959672827,-0.011224661289546023,False,23,124.5999984741211
BANC,"Banc Of California, Inc.",Financials,Regional Banks,S&P 600,5424600,4532250.0,63.59538604313941,-9.588156514442545,False,287.59816345552815,True,1.023180071918169,0.45604241493244496,None,0.32521294301603554,-0.09416997407743505,False,219,16.479999542236328
CRWD,CrowdStrike,Information Technology,Systems Software,S&P 500,3133900,2533290.0,93.70684541304279,-0.5195469752593738,False,285.5325777026835,True,1.0235540972964121,15.695043379401703,None,0.37524527612780867,-0.01456670262582993,False,6,493.6600036621094
LSCC,Lattice Semiconductor,Information Technology,Semiconductors,S&P 400,2138600,1486780.0,71.92172432925784,-25.082460269848042,False,285.19500767936887,True,1.0234274622406847,2.645871689695581,None,0.22494359687578278,-0.07733934690457325,False,37,69.2699966430664
SBCF,Seacoast Banking Corporation of Florida,Financials,Regional Banks,S&P 600,629600,584060.0,26.963191258615872,-8.228868458485408,False,283.1907175758521,True,1.0199315619651663,0.7908862082651814,None,0.17989271647719934,-0.08156909936196727,False,126,29.90999984741211
WBS,Webster Bank,Financials,Regional Banks,S&P 400,1154500,1258970.0,-35.78278613256218,-24.11174295346087,False,281.31278202448414,True,1.0110291030956085,1.5406648346359837,None,-0.19290880393169516,-0.07546532746620775,False,64,55.75
BEN,Franklin Resources,Financials,Asset Management & Custody Banks,S&P 500,9932100,5580620.0,-55.85916340155283,8.313148039566066,False,279.88302619902703,False,0.9857844615557217,0.5488702535793224,None,-0.19767829320533412,-0.00874785598106434,False,182,22.670000076293945
FDP,"Fresh Del Monte Produce, Inc.",Consumer Staples,Packaged Foods & Meats,S&P 600,201800,273810.0,-65.40746112449608,-22.55523012577708,False,279.68484213080023,True,1.0066053174524698,0.802105872486313,None,-0.3711234967735653,-0.05766712928460005,False,124,33.400001525878906
WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,Homefurnishing Retail,S&P 500,1936600,1199520.0,-40.32847051798555,-29.1007243354309,False,278.2812583952508,True,1.0119459426150388,5.725352775546145,None,-0.2985511000474684,-0.07173324833054395,False,17,181.4499969482422
ECL,Ecolab,Materials,Specialty Chemicals,S&P 500,1014300,1241390.0,27.14640640469331,12.857230203453824,False,278.02986682329936,True,1.0146778239909624,4.3320394800079915,None,0.12650621221841002,-0.059863223810212085,False,23,272.0799865722656
ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,S&P 500,2454100,1777610.0,22.27051312132259,-4.361997039451538,False,278.0292955751318,True,1.017575491184906,0.9824237893940212,None,0.05424710863363651,-0.06629267778140784,False,101,57.0
LPG,Dorian LPG Ltd.,Energy,Oil & Gas Storage & Transportation,S&P 600,593000,514360.0,-125.4110699456791,-58.85046116368086,False,277.47856266638985,False,0.9635613116868982,0.8243997598265153,None,-0.7867029181673167,-0.0598199196450262,False,121,26.170000076293945
HIMS,Hims & Hers Health,Health Care,Health Care Services,S&P 400,31705600,27746990.0,42.55111355410015,-8.189262418850817,False,276.93633667843756,True,1.0202401354618162,3.634231514415319,None,0.18307305682358785,0.01680149438280354,False,27,53.95000076293945
CACI,CACI International,Industrials,Diversified Support Services,S&P 400,233200,230150.0,67.4444821175533,5.837198396772152,False,276.71776091724337,True,1.0217944470720528,13.697739491674076,None,0.2956313283704238,-0.06951684815984599,False,7,510.3500061035156
K,Kellanova,Consumer Staples,Packaged Foods & Meats,S&P 500,3338700,4248440.0,212.87010677325924,76.51857487971873,False,275.7487549541597,True,1.021356131396977,0.5322324185254723,None,0.5160733504969311,0.009461350096230836,False,187,82.86000061035156
CPF,Central Pacific Financial Corp.,Financials,Regional Banks,S&P 600,163200,138180.0,-22.285106335036385,-35.37027174878101,False,275.05235415774683,True,1.0124892871398263,0.7130148882163168,None,-0.22123749255798233,-0.1073825227299475,False,140,28.549999237060547
CVCO,"Cavco Industries, Inc.",Consumer Discretionary,Homebuilding,S&P 600,175100,201350.0,-19.129208944314108,-64.64227898114328,False,274.8986654679742,True,1.0024390214604493,20.077982259046863,None,-0.2156131851889392,-0.036074936553395553,False,4,497.7799987792969
UMBF,UMB Financial Corp.,Financials,Regional Banks,S&P 400,369300,382800.0,-17.51600173417571,-21.81126702876233,False,274.72936329492035,True,1.0161813651120377,2.9160139264454914,None,-0.19848772641230575,-0.07955112453965091,False,34,113.0199966430664
FITB,Fifth Third Bancorp,Financials,Regional Banks,S&P 500,7696300,11123990.0,-35.233162412128976,-38.190221283011375,False,274.144205710272,True,1.0105441791264527,0.9764862812057946,None,-0.3824895108043887,-0.07908771323038999,False,102,41.470001220703125
RBC,RBC Bearings,Industrials,Industrial Machinery & Supplies & Components,S&P 400,345200,219630.0,-27.429554622899747,0.49575388356296557,False,273.47747991110907,True,1.0023901797293286,9.54053811713614,None,-0.14266380028892156,0.030619567738336573,False,10,372.6400146484375
TDS,"Telephone and Data Systems, Inc.",Communication Services,Integrated Telecommunication Services,S&P 600,1035600,980850.0,12.504104924837309,5.856923380821543,False,273.11483064600617,True,1.021068879045132,1.0535324382951188,None,0.049414122333565104,-0.02274652035530266,False,94,38.31999969482422
SYY,Sysco,Consumer Staples,Food Distributors,S&P 500,2020800,2623450.0,-21.282117208234574,-33.81853490809337,False,272.95312467518784,True,1.0174885141263068,1.3797041687202185,None,-0.23500977042638713,-0.08030587594263924,False,72,78.44999694824219
FSLR,First Solar,Information Technology,Semiconductors,S&P 500,2179100,1945570.0,91.24616865942257,-0.523734312444887,False,271.2393011468109,True,1.027011172656051,8.328964199395152,None,0.4131942739865007,-0.023807682975129307,False,12,225.91000366210938
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,4304100,1847480.0,12.628058951367068,-35.31956707064337,False,269.9479638055946,True,1.018082619364706,2.9965799468084375,None,-0.004193227202746696,-0.04620601616055122,False,33,113.94000244140625
BX,Blackstone Inc.,Financials,Asset Management & Custody Banks,S&P 500,6610100,3613540.0,-90.2582004797073,-55.697230411997324,False,268.7487628977484,False,0.9717771498026433,4.597613140068699,None,-0.5042220936533452,-0.06958163594389793,False,21,153.77000427246094
BKNG,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,196900,256410.0,-66.01341050810636,-23.710964934562703,False,268.44485367296767,False,0.9919252073257001,134.86356895464294,None,-0.3886806758295677,-0.04864251480419085,False,0,5164.93017578125
FBP,First BanCorp (Puerto Rico),Financials,Regional Banks,S&P 600,2001500,1045670.0,-15.362962611251394,-25.45387068955045,False,268.31083634496355,True,1.0158967520503885,0.4630656984517998,None,-0.17187310921032228,-0.08140367943413705,False,215,20.979999542236328
NTCT,"NETSCOUT Systems, Inc.",Information Technology,Communications Equipment,S&P 600,376200,464800.0,77.49200947896583,-19.207826469075442,False,267.31698860416344,True,1.021415597450158,0.5906737368905803,None,0.3115543889096846,-0.09173074066679321,False,169,25.700000762939453
EMR,Emerson Electric,Industrials,Electrical Components & Equipment,S&P 500,2712800,2477720.0,-22.861328942554586,-6.195029975837528,False,265.900527113256,False,0.9808716665137694,3.0783049109561937,None,-0.08958034161765767,-0.07000707369876877,False,32,126.01000213623047
MSI,Motorola Solutions,Information Technology,Communications Equipment,S&P 500,831400,695160.0,-34.738716437651384,-10.601571252606192,True,264.72017882603427,True,1.0064285634543466,7.098926268448747,None,-0.18718328424739256,0.009918911628977067,False,14,456.29998779296875
OZK,Bank OZK,Financials,Regional Banks,S&P 400,1080500,966720.0,-16.939528769542047,-17.207983575431324,False,263.89857427971026,True,1.0164230221721768,1.1996070403519699,None,-0.10597915175552909,-0.06308821291159158,False,83,48.83000183105469
AMKR,Amkor Technology,Information Technology,Semiconductors,S&P 400,5031000,2829470.0,103.44884367184626,-28.138448215533955,False,263.8738073257207,True,1.0248939795373293,1.2147264245266616,None,0.36114281671174636,-0.06321131704957356,False,82,28.260000228881836
TOL,Toll Brothers,Consumer Discretionary,Homebuilding,S&P 400,1391300,1284420.0,-40.47392269919104,-42.22723462286318,False,263.05004586255245,True,1.009010015412615,3.7540444534918858,None,-0.3433307826821805,-0.12329956019352892,False,26,127.26000213623047
HBAN,Huntington Bancshares,Financials,Regional Banks,S&P 500,32613100,33012550.0,-69.70472931572974,-49.49043342845181,False,262.95412495638413,False,0.9991744250424279,0.3812737706535365,None,-0.4533623766602362,-0.09010032607375734,False,262,15.600000381469727
WTFC,Wintrust Financial,Financials,Regional Banks,S&P 400,545200,444270.0,-36.33171095922042,-20.862750954714635,False,262.14370864011397,True,1.0076450827603545,3.013281134378086,None,-0.26167828928705206,-0.05068571899558397,False,33,125.51000213623047
AAP,"Advance Auto Parts, Inc.",Consumer Discretionary,Automotive Retail,S&P 600,2082400,1889660.0,-74.5991448342144,-58.16899313069314,False,261.37142226763393,False,0.9776990312154779,2.4395595519496096,None,-0.4408506068566545,-0.10817688222928584,False,40,49.47999954223633
CMC,Commercial Metals,Materials,Steel,S&P 400,1028400,903460.0,18.701208447519544,-8.504868842613394,False,261.1902504115505,True,1.0196612754112566,1.5930822845029111,None,0.014703636437978635,-0.0248975591253451,False,62,56.970001220703125
PM,Philip Morris International,Consumer Staples,Tobacco,S&P 500,6393600,7114810.0,-56.051204415238786,0.559761645801025,True,260.68454937937105,False,0.9810086471855661,3.5121162702805506,None,-0.23221856848119166,0.07390564438586711,False,28,160.47000122070312
ALE,ALLETE,Utilities,Electric Utilities,S&P 400,508800,1029610.0,204.5922676715914,53.76506922017302,False,260.4689126192833,True,1.0230283926109578,0.4226073269515324,None,0.6239160250774567,0.009852997171614586,False,236,67.30000305175781
ADSK,Autodesk,Information Technology,Application Software,S&P 500,1480200,1375230.0,-2.3540341089069217,-40.56841734659109,False,260.11131568842836,True,1.016150645262026,6.813304120329479,None,-0.08170238364216183,-0.0972122143219986,False,14,303.5
CRUS,Cirrus Logic,Information Technology,Semiconductors,S&P 400,541000,457520.0,52.2620093259272,-36.68424603786415,False,260.0223257090707,True,1.018285698115321,3.722908220631407,None,0.15554115874461283,-0.12291061398465619,False,26,115.68000030517578
ACT,"Enact Holdings, Inc.",Financials,Commercial & Residential Mortgage Finance,S&P 600,339400,377660.0,-79.35226088224843,-50.659133814269104,False,259.61565397506877,False,0.9947187655721058,0.7328752158160305,None,-0.5172168763625108,-0.04352466839865593,False,136,35.38999938964844
MSM,MSC Industrial Direct,Industrials,Trading Companies & Distributors,S&P 400,449200,448950.0,-20.655235806348653,-31.180489699160518,False,259.5918696052871,True,1.0156782106896323,1.9531708431223733,None,-0.18631601243766652,-0.11388895447352733,False,51,85.68000030517578
CXT,Crane NXT,Information Technology,Electronic Equipment & Instruments,S&P 400,304700,434600.0,103.78211815407599,12.359731492708164,False,259.44695119436784,True,1.0244924187422366,1.9462541430859726,None,0.3040190162088018,-0.017061197707413933,False,51,65.56999969482422
ASB,Associated Bank,Financials,Regional Banks,S&P 400,3206900,1627200.0,-3.4383063456051524,-14.834045685891951,False,259.21273135100853,True,1.0171289667470855,0.6221252363097869,None,0.0012981333249321699,-0.08010889524826609,False,160,24.68000030517578
SCHL,Scholastic Corporation,Consumer Discretionary,Publishing,S&P 600,409500,340520.0,74.59198146345527,6.478470402580712,False,259.1983466664442,True,1.0282310776440162,1.0731900622007415,None,0.22352099517594778,-0.01037686433706203,False,93,28.100000381469727
O,Realty Income,Real Estate,Retail REITs,S&P 500,4836600,5014830.0,16.94939837757612,-33.86323304390683,False,257.6979555299316,True,1.0178446255661262,0.7140360441437271,None,-0.052871470021492034,-0.11058235131236854,False,140,58.2599983215332
GPC,Genuine Parts Company,Consumer Discretionary,Distributors,S&P 500,1017500,966770.0,-39.56226098789138,-42.36742708093148,False,257.0244459564528,True,1.0136634629865529,2.4755763073566754,None,-0.3097271287099046,-0.11121529705052216,False,40,130.33999633789062
SBRA,Sabra Health Care REIT,Real Estate,Health Care REITs,S&P 400,4056000,3715630.0,-73.99985980608676,-26.39061105905747,False,255.79971893255924,True,1.000290544739626,0.34268497015264726,None,-0.4249770762086904,-0.02163209836238944,False,291,17.739999771118164
STEP,StepStone Group,Financials,Asset Management & Custody Banks,S&P 600,698800,621270.0,28.03250679472201,-20.616732106848715,False,255.44510374696415,True,1.020117194079363,2.2587985546000118,None,0.02792526764306047,-0.05928552148971575,False,44,62.90999984741211
CSGS,"CSG Systems International, Inc.",Industrials,Data Processing & Outsourced Services,S&P 600,138800,171390.0,-3.7385069046364414,-18.336403388331522,False,253.64353730238892,True,1.0181991869185019,1.3620300503599407,None,-0.0411820094936077,-0.019058449156547492,False,73,62.9900016784668
LIVN,LivaNova,Health Care,Health Care Equipment,S&P 400,322300,454950.0,-40.498932888583525,-18.80137277655315,False,253.15450296299719,True,1.0015546684689791,1.5119838367839493,None,-0.1852860433423016,-0.02899380677053795,False,66,50.689998626708984
GOLF,Acushnet Company,Consumer Discretionary,Leisure Products,S&P 600,323300,392710.0,54.523257530780455,14.240108673231248,False,253.02426909774928,True,1.02048011497349,1.9644707446593759,None,0.2931800340719069,-0.05931157305264534,False,50,77.94000244140625
LFUS,Littelfuse,Information Technology,Electronic Components,S&P 400,175200,115590.0,-12.31548248040296,-18.416800954884614,False,252.72353705083935,True,1.019380470852691,6.9221302299805885,None,-0.21292778920474337,-0.046917961026804594,False,14,249.8699951171875
PFS,"Provident Financial Services, Inc.",Financials,Regional Banks,S&P 600,670400,609030.0,-17.446832431327305,-27.597435606129668,False,251.7966002226442,True,1.0165338412033444,0.4434494269304868,None,-0.16321062567242842,-0.11297216987553668,False,225,18.469999313354492
NWE,NorthWestern Corporation,Utilities,Multi-Utilities,S&P 400,311000,316780.0,65.1303110710253,-1.0644414282389647,False,251.40907514286135,True,1.0194993308564726,0.930483878766062,None,0.2220054573753164,-0.013599416531801384,False,107,57.709999084472656
HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,1857700,1981360.0,-63.64626312481404,-0.8404890692742697,True,249.5333924425737,False,0.997129740606331,4.724783534634721,None,-0.3482791074969113,0.006033851276053437,False,21,259.5299987792969
OGS,ONE Gas,Utilities,Gas Utilities,S&P 400,256000,331280.0,110.35256253132289,7.782493814098956,False,249.08956977995058,True,1.019665245632184,1.2222715862281066,None,0.38521694997725214,0.004479816403977932,False,81,80.47000122070312
ACAD,Acadia Pharmaceuticals,Health Care,Pharmaceuticals,S&P 600,2853700,1999850.0,-122.24874536516369,-17.956103530477108,False,249.0211669013514,False,0.9731300516055221,0.7723786437241873,None,-0.49205173798682106,-0.0478024010190618,False,129,20.059999465942383
ZION,Zions Bancorporation,Financials,Regional Banks,S&P 400,1292800,1330480.0,-24.918625404788326,-34.04265524175981,False,248.24713177139,True,1.0113861889508227,1.4506123906336383,None,-0.2168057570373506,-0.10660694511734929,False,68,52.349998474121094
DGII,Digi International Inc.,Information Technology,Communications Equipment,S&P 600,139200,176270.0,24.748647553891328,-21.744676035221477,False,247.30143744913752,True,1.0193948184075234,1.1337660438135757,None,0.04929631172952242,-0.03174095112994981,False,88,35.369998931884766
EXC,Exelon,Utilities,Electric Utilities,S&P 500,5976800,6552940.0,113.57380402298065,44.22473662499951,True,247.29636849000377,True,1.029672328938705,0.691124339547906,None,0.5974753301837731,0.04315304314620649,False,144,47.06999969482422
DDOG,Datadog,Information Technology,Application Software,S&P 500,4059600,5011910.0,127.19852308113944,33.010130105495676,False,245.42151173260302,True,1.0353475457188828,5.333881665094655,None,0.4896510494601038,0.0005110151306048083,False,18,158.74000549316406
SAH,"Sonic Automotive, Inc.",Consumer Discretionary,Automotive Retail,S&P 600,216400,151560.0,-82.10533540818196,-25.255270581560595,False,244.60126495090196,False,0.9780999549186001,2.398648529649422,None,-0.5168537884777703,-0.047873832954853535,False,41,70.69999694824219
MA,Mastercard,Financials,Transaction & Payment Processing Services,S&P 500,3519400,2622310.0,-36.70077959145895,-12.224188566653478,False,242.6238341511572,True,1.0117219848143402,9.585279629321924,None,-0.18042370643539343,-0.08438360641777191,False,10,557.47998046875
OGE,OGE Energy,Utilities,Multi-Utilities,S&P 400,1127800,1179160.0,67.52269101807798,12.651913090060916,False,242.11401720623948,True,1.0193252615063038,0.635825100713101,None,0.24870355448078826,-0.02641957565878314,False,157,45.790000915527344
USB,U.S. Bancorp,Financials,Diversified Banks,S&P 500,12454400,8656740.0,-32.16982690163317,-42.7337091803965,False,241.20361236448753,True,1.0116958791582487,0.9191744554694908,None,-0.29977287292206267,-0.09072041137544976,False,108,45.279998779296875
ELF,e.l.f. Beauty,Consumer Staples,Personal Care Products,S&P 400,3089900,1353580.0,35.84970459684879,-7.824921328255492,False,241.01867117170906,True,1.0296245889204036,6.3703646910419485,None,0.1918849381338413,-0.012743444350544947,False,15,129.69000244140625
STEL,"Stellar Bancorp, Inc.",Financials,Regional Banks,S&P 600,374000,225140.0,-1.6858217209815545,-5.480945732047838,False,240.90056465925653,True,1.019010450105011,0.7050126181834538,None,-0.020171801756787656,-0.030588865505218884,False,141,29.950000762939453
ADI,Analog Devices,Information Technology,Semiconductors,S&P 500,4337600,3445670.0,-45.79191487917825,-34.54191536759154,False,240.89579836616667,True,1.0075962339252729,5.82355115801576,None,-0.3173111876219772,-0.058391404142445036,False,17,225.32000732421875
NYT,New York Times Company,Communication Services,Publishing,S&P 400,1371700,1359000.0,-78.12785750755977,-23.365212763492316,True,238.92299137203952,False,0.9992527260273348,1.0459783683081916,None,-0.5630093939521841,-0.017647004705006464,False,95,54.65999984741211
LUMN,Lumen Technologies,Communication Services,Alternative Carriers,S&P 600,12421900,13492210.0,114.16583696969384,4.2227158684468975,False,238.19532678469838,True,1.0380019331810313,0.40240036939520496,None,0.37666929418039313,-0.03875255688419593,False,248,6.579999923706055
BRC,Brady Corporation,Industrials,Commercial Printing,S&P 600,138300,155810.0,-57.371234864266505,-51.79116812400267,False,237.68861712358728,True,1.0057549633518037,1.6857520546717075,None,-0.3395716143423436,-0.07978105873752611,False,59,72.51000213623047
AIZ,Assurant,Financials,Multi-line Insurance,S&P 500,298900,269500.0,62.96003843691661,-0.3838715791214895,False,236.92832237270167,True,1.0200541949128417,3.7983151755994484,None,0.19219701472672,-0.058234897996471885,False,26,217.3699951171875
ESNT,Essent Group Ltd.,Financials,Commercial & Residential Mortgage Finance,S&P 400,908900,753180.0,-82.13571411991046,-58.83204271061814,False,236.62037155483242,True,1.0001445724251186,1.0615953184774762,None,-0.47653864296874016,-0.05319713775432139,False,94,59.20000076293945
HTH,Hilltop Holdings Inc.,Financials,Regional Banks,S&P 600,608000,354790.0,-52.022275407147475,-32.164319907669864,False,234.32387373698685,True,1.001957548649201,0.677436908883965,None,-0.3547000891095967,-0.044325393508597044,False,147,32.0099983215332
TFC,Truist Financial,Financials,Diversified Banks,S&P 500,8511200,7233470.0,-38.62424882363148,-36.15018973926702,False,233.87389124775106,True,1.0075947967816712,0.9454288760880069,None,-0.3951121686359069,-0.11794250878208884,False,105,42.310001373291016
NBIX,Neurocrine Biosciences,Health Care,Biotechnology,S&P 400,493800,917250.0,-13.997958063609556,-23.955467938501485,False,232.19077635665894,True,1.0184701167917287,3.2755514552098486,None,-0.12344007068714594,-0.006988072066276538,False,30,136.6300048828125
APPF,AppFolio,Information Technology,Application Software,S&P 400,260000,302430.0,-156.44676436334194,-70.5779746519473,False,231.5923862637936,False,0.9528272158613608,7.49712542708798,None,-0.7055943119731212,-0.05073220407175927,False,13,224.8699951171875
BANF,Bancfirst Corp,Financials,Regional Banks,S&P 600,115600,103440.0,-63.61318123603492,-27.81131465754273,False,231.4723179998327,True,1.0023537201679833,2.862288314307713,None,-0.2829682095980108,-0.05908969413458509,False,34,120.08999633789062
CARG,CarGurus,Communication Services,Interactive Media & Services,S&P 600,1078400,1064480.0,-12.321895274188496,-62.98183697278674,False,231.38914458260672,True,1.0070215546095722,0.9903166134951439,None,-0.19943684781215112,-0.11848681914350156,False,100,33.5
KSS,Kohl's Corp.,Consumer Discretionary,Broadline Retail,S&P 600,7756300,5081280.0,2.728133830086812,-34.578912108565326,False,230.44505911743803,True,1.0179383024825306,0.9141571287551157,None,-0.1153464640332716,-0.09598120390519263,False,109,13.979999542236328
NWN,NW Natural,Utilities,Gas Utilities,S&P 600,272100,210870.0,97.58822182889915,-12.70900106210729,False,230.43361385404265,True,1.0201477376179986,0.6946044105143169,None,0.36739932996909164,-0.03156284157452888,False,143,44.61000061035156
HSY,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,S&P 500,1199100,1260750.0,55.09979487899509,3.1687076352333747,False,230.30609684911445,True,1.0224217062384604,4.143115916789756,None,0.19972725940959007,-0.034988749102955186,False,24,192.1300048828125
AIT,Applied Industrial Technologies,Industrials,Trading Companies & Distributors,S&P 400,234900,235090.0,-51.98273965939059,-21.71790155329283,False,230.10071381844725,True,1.009416851555202,5.928788694612581,None,-0.33868231494800555,-0.05411997458155865,False,16,246.0399932861328
SEIC,SEI Investments Company,Financials,Asset Management & Custody Banks,S&P 400,623600,713400.0,-70.06608634687235,-12.91880682118768,False,229.81738353633466,False,0.9824149057531636,1.5718586937768324,None,-0.3684643858576996,-0.07292481469021272,False,63,81.22000122070312
TCBI,Texas Capital Bancshares,Financials,Regional Banks,S&P 400,635600,347830.0,-19.271518142374287,-16.649314382584585,False,229.3106809441475,True,1.0155704215180146,2.264001382803489,None,-0.10350729270118961,-0.07419447412461073,False,44,80.18000030517578
MHO,"M/I Homes, Inc.",Consumer Discretionary,Homebuilding,S&P 600,224300,197330.0,-61.35892161684491,-49.27091014938043,False,228.33900005163557,False,0.99826083823417,4.477696983950395,None,-0.4407213726742406,-0.09604440013301618,False,22,130.24000549316406
THO,Thor Industries,Consumer Discretionary,Leisure Products,S&P 400,628800,589890.0,-18.67617071102254,-18.949607062225034,False,226.96243991839918,True,1.0169816871227253,3.2712206574299083,None,-0.15430831060772648,-0.07134949504672476,False,30,99.26000213623047
TT,Trane Technologies,Industrials,Building Products,S&P 500,1123400,1124920.0,15.955060416378434,10.932658888297599,False,226.63875300427122,False,0.989142889971444,9.170252124914944,None,0.15322631581770776,-0.05282524878401465,False,10,414.1400146484375
CRC,California Resources Corporation,Energy,Oil & Gas Exploration & Production,S&P 600,1446700,1004760.0,-4.570883986027155,-42.075983170421395,False,225.91202152632394,True,1.0136710770352793,1.845518941915176,None,-0.06592615782014195,-0.046125166646002504,False,54,48.75
